id_texto,texto
1506,"Consegui avançar muito no projeto de pesquisa. as coisas parecem sob controle. choveu o dia todo, não consegui sair para a rua. o esforço valeu a pena, senti-me competente."
1507,"Comi uma coisa nova no ru, estava razoável. sinto que sou um fardo para minha família e amigos. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. fui mal na prova e isso só piora meu humor."
1508,"O trânsito estava horrível, cheguei atrasado na primeira aula. estou animado com o novo tópico da matéria."
1509,"Consegui me organizar bem para a prova. consegui avançar muito no projeto de pesquisa. choveu o dia todo, não consegui sair para a rua. me senti produtivo e o trabalho fluiu bem."
1510,"Sinto que o tempo está correndo e eu estou ficando para trás. lavei as roupas hoje, a pilha estava gigante. consegui ter um bom tempo de descanso hoje. as coisas parecem sob controle. tenho tido ataques de pânico leves no meio da noite. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. estou animado com o novo tópico da matéria."
1511,"Não vejo sentido em continuar tentando. lavei as roupas hoje, a pilha estava gigante. tudo parece cinzento e sem cor. estou com medo de ser reprovado em duas matérias."
1512,"Tudo parece cinzento e sem cor. a solidão bateu forte hoje, mesmo estando rodeado de gente. comi uma coisa nova no ru, estava razoável. estou com medo de ser reprovado em duas matérias."
1513,"A solidão bateu forte hoje, mesmo estando rodeado de gente. tenho acumulado muitas faltas, a recuperação será difícil. lavei as roupas hoje, a pilha estava gigante."
1514,"Comi uma coisa nova no ru, estava razoável. estou animado com o novo tópico da matéria. não estou sentindo aquela pressão de antes. o esforço valeu a pena, senti-me competente."
1515,"Tenho tido ataques de pânico leves no meio da noite. lavei as roupas hoje, a pilha estava gigante. estou exausto. o corpo dói e a mente está lenta. quero largar tudo e sumir para ter paz mental. fui mal na prova e isso só piora meu humor. sinto que sou um fardo para minha família e amigos. é um esforço enorme levantar da cama."
1516,"Choveu o dia todo, não consegui sair para a rua. não estou sentindo aquela pressão de antes. tirei uma nota alta na prova difícil, estou aliviado. me senti produtivo e o trabalho fluiu bem. a faculdade virou uma tortura, o trabalho nunca acaba. estou desorientado e não consigo manter o foco em nada."
1517,"Tudo parece cinzento e sem cor. fui mal na prova e isso só piora meu humor. não vejo sentido em continuar tentando. o trânsito estava horrível, cheguei atrasado na primeira aula."
1518,"Estou animado com o novo tópico da matéria. comi uma coisa nova no ru, estava razoável. estou exausto. o corpo dói e a mente está lenta. é um esforço enorme levantar da cama."
1519,"Lavei as roupas hoje, a pilha estava gigante. sinto um cinismo e irritação com todo mundo da faculdade. não vejo sentido em continuar tentando. a faculdade virou uma tortura, o trabalho nunca acaba. fui mal na prova e isso só piora meu humor."
1520,"Estou exausto. o corpo dói e a mente está lenta. tirei uma nota alta na prova difícil, estou aliviado. não estou sentindo aquela pressão de antes. lavei as roupas hoje, a pilha estava gigante. organizei minha rotina e a exaustão diminuiu."
1521,"Fui mal na prova e isso só piora meu humor. organizei minha rotina e a exaustão diminuiu. o trânsito estava horrível, cheguei atrasado na primeira aula. não estou sentindo aquela pressão de antes."
1522,"Consegui avançar muito no projeto de pesquisa. o esforço valeu a pena, senti-me competente. comi uma coisa nova no ru, estava razoável. não estou sentindo aquela pressão de antes."
1523,"Sinto que o tempo está correndo e eu estou ficando para trás. o trânsito estava horrível, cheguei atrasado na primeira aula. tudo parece cinzento e sem cor. o tcc está travado, não consigo escrever uma linha coerente."
1524,"O esforço valeu a pena, senti-me competente. não estou sentindo aquela pressão de antes. choveu o dia todo, não consegui sair para a rua. minhas notas vieram boas, o esforço valeu a pena!."
1525,"Consegui avançar muito no projeto de pesquisa. comi uma coisa nova no ru, estava razoável. as coisas parecem sob controle. me senti produtivo e o trabalho fluiu bem."
1526,"As preocupações de ontem diminuíram hoje. o trânsito estava horrível, cheguei atrasado na primeira aula. estou animado com o novo tópico da matéria. organizei minha rotina e a exaustão diminuiu."
1527,"O esforço valeu a pena, senti-me competente. lavei as roupas hoje, a pilha estava gigante. estou sempre preocupado com o que pode dar errado. fui mal na prova e isso só piora meu humor. as coisas parecem sob controle."
1528,"Sinto que o tempo está correndo e eu estou ficando para trás. quero largar tudo e sumir para ter paz mental. choveu o dia todo, não consegui sair para a rua. estou com medo de ser reprovado em duas matérias."
1529,"Minhas notas refletem meu desinteresse. o trânsito estava horrível, cheguei atrasado na primeira aula. sinto que o tempo está correndo e eu estou ficando para trás."
1530,"Lavei as roupas hoje, a pilha estava gigante. tenho acumulado muitas faltas, a recuperação será difícil. tudo parece cinzento e sem cor."
1531,"Não consigo parar de pensar no prazo final. comi uma coisa nova no ru, estava razoável. meu estômago está revirado só de pensar na próxima apresentação. não estou sentindo aquela pressão de antes. me senti produtivo e o trabalho fluiu bem. consegui avançar muito no projeto de pesquisa. tenho tido ataques de pânico leves no meio da noite."
1532,"O trânsito estava horrível, cheguei atrasado na primeira aula. minhas notas vieram boas, o esforço valeu a pena!. a solidão bateu forte hoje, mesmo estando rodeado de gente."
1533,"Estou animado com o novo tópico da matéria. não estou sentindo aquela pressão de antes. me senti produtivo e o trabalho fluiu bem. comi uma coisa nova no ru, estava razoável."
1534,"Choveu o dia todo, não consegui sair para a rua. me senti produtivo e o trabalho fluiu bem. não estou sentindo aquela pressão de antes. consegui avançar muito no projeto de pesquisa. não consigo parar de pensar no prazo final."
1535,"Choveu o dia todo, não consegui sair para a rua. o esforço valeu a pena, senti-me competente. consegui avançar muito no projeto de pesquisa. não estou sentindo aquela pressão de antes."
1536,"Me senti produtivo e o trabalho fluiu bem. choveu o dia todo, não consegui sair para a rua. tirei uma nota alta na prova difícil, estou aliviado. as coisas parecem sob controle. tenho tido ataques de pânico leves no meio da noite. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. não consigo parar de pensar no prazo final."
1537,"Não sinto mais prazer nas coisas que gostava. tenho acumulado muitas faltas, a recuperação será difícil. tudo parece cinzento e sem cor. comi uma coisa nova no ru, estava razoável."
1538,"Sinto que sou um fardo para minha família e amigos. fui mal na prova e isso só piora meu humor. lavei as roupas hoje, a pilha estava gigante. não vejo sentido em continuar tentando. minha cabeça não desliga, repasso tudo mil vezes antes de dormir."
1539,"Comi uma coisa nova no ru, estava razoável. o esforço valeu a pena, senti-me competente. consegui me organizar bem para a prova. tenho tido ataques de pânico leves no meio da noite. tirei uma nota alta na prova difícil, estou aliviado."
1540,"Quero largar tudo e sumir para ter paz mental. estou animado com o novo tópico da matéria. sinto que o tempo está correndo e eu estou ficando para trás. não sinto mais prazer nas coisas que gostava. é um esforço enorme levantar da cama. lavei as roupas hoje, a pilha estava gigante."
1541,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. estou sempre preocupado com o que pode dar errado. sinto que sou um fardo para minha família e amigos. lavei as roupas hoje, a pilha estava gigante. não sinto mais prazer nas coisas que gostava. fui mal na prova e isso só piora meu humor. sinto que o tempo está correndo e eu estou ficando para trás."
1542,"As coisas parecem sob controle. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. consegui avançar muito no projeto de pesquisa. choveu o dia todo, não consegui sair para a rua. o esforço valeu a pena, senti-me competente."
1543,"Minhas notas refletem meu desinteresse. não vejo sentido em continuar tentando. lavei as roupas hoje, a pilha estava gigante. não sinto mais prazer nas coisas que gostava."
1544,"Estou sempre preocupado com o que pode dar errado. o trânsito estava horrível, cheguei atrasado na primeira aula. o esforço valeu a pena, senti-me competente. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. meu estômago está revirado só de pensar na próxima apresentação. as coisas parecem sob controle. estou animado com o novo tópico da matéria."
1545,"Consegui avançar muito no projeto de pesquisa. comi uma coisa nova no ru, estava razoável. não sinto mais prazer nas coisas que gostava."
1546,"Estou desorientado e não consigo manter o foco em nada. o tcc está travado, não consigo escrever uma linha coerente. quero largar tudo e sumir para ter paz mental. lavei as roupas hoje, a pilha estava gigante. não consigo parar de pensar no prazo final. sinto que sou um fardo para minha família e amigos. meu estômago está revirado só de pensar na próxima apresentação."
1547,"Minhas notas refletem meu desinteresse. tudo parece cinzento e sem cor. é um esforço enorme levantar da cama. lavei as roupas hoje, a pilha estava gigante."
1548,"Minhas notas refletem meu desinteresse. lavei as roupas hoje, a pilha estava gigante. não consigo parar de pensar no prazo final. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. sinto que o tempo está correndo e eu estou ficando para trás."
1549,"O trânsito estava horrível, cheguei atrasado na primeira aula. não vejo sentido em continuar tentando. estou com medo de ser reprovado em duas matérias. durmo mal e acordo com a sensação de não ter descansado."
1550,"Meu estômago está revirado só de pensar na próxima apresentação. estou sempre preocupado com o que pode dar errado. tenho tido ataques de pânico leves no meio da noite. o tcc está travado, não consigo escrever uma linha coerente. não vejo sentido em continuar tentando. lavei as roupas hoje, a pilha estava gigante."
1551,"Estou com medo de ser reprovado em duas matérias. sinto que sou um fardo para minha família e amigos. lavei as roupas hoje, a pilha estava gigante."
1552,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. choveu o dia todo, não consegui sair para a rua. estou sempre preocupado com o que pode dar errado. tenho acumulado muitas faltas, a recuperação será difícil. sinto que o tempo está correndo e eu estou ficando para trás. a faculdade virou uma tortura, o trabalho nunca acaba. não estou sentindo aquela pressão de antes. o esforço valeu a pena, senti-me competente. durmo mal e acordo com a sensação de não ter descansado."
1553,"Tenho tido ataques de pânico leves no meio da noite. tudo parece cinzento e sem cor. o tcc está travado, não consigo escrever uma linha coerente. o trânsito estava horrível, cheguei atrasado na primeira aula. não consigo parar de pensar no prazo final. sinto que sou um fardo para minha família e amigos."
1554,"As coisas parecem sob controle. comi uma coisa nova no ru, estava razoável. me senti produtivo e o trabalho fluiu bem. tirei uma nota alta na prova difícil, estou aliviado."
1555,"O trânsito estava horrível, cheguei atrasado na primeira aula. tirei uma nota alta na prova difícil, estou aliviado. o esforço valeu a pena, senti-me competente. as preocupações de ontem diminuíram hoje."
1556,"Lavei as roupas hoje, a pilha estava gigante. consegui avançar muito no projeto de pesquisa. as coisas parecem sob controle. consegui ter um bom tempo de descanso hoje."
1557,"As preocupações de ontem diminuíram hoje. tenho acumulado muitas faltas, a recuperação será difícil. choveu o dia todo, não consegui sair para a rua. quero largar tudo e sumir para ter paz mental. organizei minha rotina e a exaustão diminuiu."
1558,"Minhas notas vieram boas, o esforço valeu a pena!. consegui ter um bom tempo de descanso hoje. choveu o dia todo, não consegui sair para a rua. consegui me organizar bem para a prova."
1559,"Consegui ter um bom tempo de descanso hoje. não consigo parar de pensar no prazo final. estou animado com o novo tópico da matéria. meu estômago está revirado só de pensar na próxima apresentação. as coisas parecem sob controle. comi uma coisa nova no ru, estava razoável. quero largar tudo e sumir para ter paz mental."
1560,"Não consigo parar de pensar no prazo final. sinto que sou um fardo para minha família e amigos. comi uma coisa nova no ru, estava razoável. o tcc está travado, não consigo escrever uma linha coerente. é um esforço enorme levantar da cama."
1561,"Comi uma coisa nova no ru, estava razoável. sinto um cinismo e irritação com todo mundo da faculdade. tirei uma nota alta na prova difícil, estou aliviado. não estou sentindo aquela pressão de antes. consegui ter um bom tempo de descanso hoje."
1562,"Estou animado com o novo tópico da matéria. sinto um cinismo e irritação com todo mundo da faculdade. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. organizei minha rotina e a exaustão diminuiu. estou sempre preocupado com o que pode dar errado. o trânsito estava horrível, cheguei atrasado na primeira aula. não estou sentindo aquela pressão de antes."
1563,"Comi uma coisa nova no ru, estava razoável. sinto que o tempo está correndo e eu estou ficando para trás. o tcc está travado, não consigo escrever uma linha coerente. estou sempre preocupado com o que pode dar errado."
1564,"Não vejo sentido em continuar tentando. a solidão bateu forte hoje, mesmo estando rodeado de gente. lavei as roupas hoje, a pilha estava gigante. fui mal na prova e isso só piora meu humor."
1565,"As coisas parecem sob controle. tirei uma nota alta na prova difícil, estou aliviado. organizei minha rotina e a exaustão diminuiu. o trânsito estava horrível, cheguei atrasado na primeira aula."
1566,"Consegui me organizar bem para a prova. consegui ter um bom tempo de descanso hoje. o trânsito estava horrível, cheguei atrasado na primeira aula. tirei uma nota alta na prova difícil, estou aliviado. meu estômago está revirado só de pensar na próxima apresentação."
1567,"A solidão bateu forte hoje, mesmo estando rodeado de gente. estou com medo de ser reprovado em duas matérias. choveu o dia todo, não consegui sair para a rua. a faculdade virou uma tortura, o trabalho nunca acaba. tudo parece cinzento e sem cor."
1568,"Sinto que sou um fardo para minha família e amigos. o tcc está travado, não consigo escrever uma linha coerente. lavei as roupas hoje, a pilha estava gigante."
1569,"Comi uma coisa nova no ru, estava razoável. consegui ter um bom tempo de descanso hoje. consegui avançar muito no projeto de pesquisa. não estou sentindo aquela pressão de antes."
1570,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. comi uma coisa nova no ru, estava razoável. meu estômago está revirado só de pensar na próxima apresentação. minhas notas refletem meu desinteresse. tudo parece cinzento e sem cor. é um esforço enorme levantar da cama."
1571,"Estou sempre preocupado com o que pode dar errado. tenho tido ataques de pânico leves no meio da noite. comi uma coisa nova no ru, estava razoável. o tcc está travado, não consigo escrever uma linha coerente. é um esforço enorme levantar da cama."
1572,"Meu estômago está revirado só de pensar na próxima apresentação. consegui me organizar bem para a prova. estou animado com o novo tópico da matéria. comi uma coisa nova no ru, estava razoável. me senti produtivo e o trabalho fluiu bem."
1573,"Tenho tido ataques de pânico leves no meio da noite. tenho acumulado muitas faltas, a recuperação será difícil. lavei as roupas hoje, a pilha estava gigante. meu estômago está revirado só de pensar na próxima apresentação. a solidão bateu forte hoje, mesmo estando rodeado de gente."
1574,"Tenho tido ataques de pânico leves no meio da noite. choveu o dia todo, não consegui sair para a rua. consegui me organizar bem para a prova. o esforço valeu a pena, senti-me competente. tirei uma nota alta na prova difícil, estou aliviado."
1575,"O trânsito estava horrível, cheguei atrasado na primeira aula. tudo parece cinzento e sem cor. estou animado com o novo tópico da matéria."
1576,"Sinto que o tempo está correndo e eu estou ficando para trás. tirei uma nota alta na prova difícil, estou aliviado. meu estômago está revirado só de pensar na próxima apresentação. me senti produtivo e o trabalho fluiu bem. choveu o dia todo, não consegui sair para a rua. estou sempre preocupado com o que pode dar errado. as preocupações de ontem diminuíram hoje."
1577,"O trânsito estava horrível, cheguei atrasado na primeira aula. é um esforço enorme levantar da cama. fui mal na prova e isso só piora meu humor."
1578,"Não consigo parar de pensar no prazo final. tudo parece cinzento e sem cor. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. tenho acumulado muitas faltas, a recuperação será difícil. choveu o dia todo, não consegui sair para a rua. meu estômago está revirado só de pensar na próxima apresentação. não sinto mais prazer nas coisas que gostava."
1579,"Lavei as roupas hoje, a pilha estava gigante. meu estômago está revirado só de pensar na próxima apresentação. o tcc está travado, não consigo escrever uma linha coerente. tudo parece cinzento e sem cor."
1580,"Tenho tido ataques de pânico leves no meio da noite. choveu o dia todo, não consegui sair para a rua. minhas notas refletem meu desinteresse. a solidão bateu forte hoje, mesmo estando rodeado de gente."
1581,"Meu estômago está revirado só de pensar na próxima apresentação. fui mal na prova e isso só piora meu humor. não vejo sentido em continuar tentando. é um esforço enorme levantar da cama. tenho tido ataques de pânico leves no meio da noite. o trânsito estava horrível, cheguei atrasado na primeira aula. sinto que o tempo está correndo e eu estou ficando para trás."
1582,"Estou exausto. o corpo dói e a mente está lenta. meu estômago está revirado só de pensar na próxima apresentação. choveu o dia todo, não consegui sair para a rua. não estou sentindo aquela pressão de antes. tenho tido ataques de pânico leves no meio da noite. consegui avançar muito no projeto de pesquisa. o esforço valeu a pena, senti-me competente."
1583,"Estou com medo de ser reprovado em duas matérias. sinto que o tempo está correndo e eu estou ficando para trás. estou sempre preocupado com o que pode dar errado. tenho tido ataques de pânico leves no meio da noite. comi uma coisa nova no ru, estava razoável."
1584,"Choveu o dia todo, não consegui sair para a rua. o tcc está travado, não consigo escrever uma linha coerente. consegui me organizar bem para a prova. meu estômago está revirado só de pensar na próxima apresentação. organizei minha rotina e a exaustão diminuiu."
1585,"As coisas parecem sob controle. choveu o dia todo, não consegui sair para a rua. estou animado com o novo tópico da matéria. o esforço valeu a pena, senti-me competente."
1586,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. estou desorientado e não consigo manter o foco em nada. estou animado com o novo tópico da matéria. não consigo parar de pensar no prazo final. consegui me organizar bem para a prova. comi uma coisa nova no ru, estava razoável. me senti produtivo e o trabalho fluiu bem."
1587,"Choveu o dia todo, não consegui sair para a rua. tirei uma nota alta na prova difícil, estou aliviado. consegui me organizar bem para a prova. me senti produtivo e o trabalho fluiu bem."
1588,"Estou animado com o novo tópico da matéria. comi uma coisa nova no ru, estava razoável."
1589,"Minhas notas vieram boas, o esforço valeu a pena!. meu estômago está revirado só de pensar na próxima apresentação. choveu o dia todo, não consegui sair para a rua. tenho tido ataques de pânico leves no meio da noite. tudo parece cinzento e sem cor."
1590,"Sinto que sou um fardo para minha família e amigos. o trânsito estava horrível, cheguei atrasado na primeira aula. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. minhas notas refletem meu desinteresse. tenho tido ataques de pânico leves no meio da noite. é um esforço enorme levantar da cama. meu estômago está revirado só de pensar na próxima apresentação."
1591,"As coisas parecem sob controle. minhas notas vieram boas, o esforço valeu a pena!. choveu o dia todo, não consegui sair para a rua. o esforço valeu a pena, senti-me competente."
1592,"Consegui ter um bom tempo de descanso hoje. o trânsito estava horrível, cheguei atrasado na primeira aula. minhas notas vieram boas, o esforço valeu a pena!. as preocupações de ontem diminuíram hoje."
1593,"Estou sempre preocupado com o que pode dar errado. minhas notas vieram boas, o esforço valeu a pena!. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. me senti produtivo e o trabalho fluiu bem. choveu o dia todo, não consegui sair para a rua. as preocupações de ontem diminuíram hoje."
1594,"As coisas parecem sob controle. o trânsito estava horrível, cheguei atrasado na primeira aula. me senti produtivo e o trabalho fluiu bem. minhas notas vieram boas, o esforço valeu a pena!. durmo mal e acordo com a sensação de não ter descansado."
1595,"Não sinto mais prazer nas coisas que gostava. lavei as roupas hoje, a pilha estava gigante. tudo parece cinzento e sem cor. minhas notas refletem meu desinteresse."
1596,"Choveu o dia todo, não consegui sair para a rua. minhas notas vieram boas, o esforço valeu a pena!. me senti produtivo e o trabalho fluiu bem. as preocupações de ontem diminuíram hoje."
1597,"Lavei as roupas hoje, a pilha estava gigante. tenho acumulado muitas faltas, a recuperação será difícil. sinto que sou um fardo para minha família e amigos. não vejo sentido em continuar tentando. quero largar tudo e sumir para ter paz mental. estou exausto. o corpo dói e a mente está lenta."
1598,"Tirei uma nota alta na prova difícil, estou aliviado. consegui ter um bom tempo de descanso hoje. choveu o dia todo, não consegui sair para a rua. as preocupações de ontem diminuíram hoje."
1599,"O trânsito estava horrível, cheguei atrasado na primeira aula. o tcc está travado, não consigo escrever uma linha coerente."
1600,"Não consigo parar de pensar no prazo final. durmo mal e acordo com a sensação de não ter descansado. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. não vejo sentido em continuar tentando. tenho acumulado muitas faltas, a recuperação será difícil. sinto que sou um fardo para minha família e amigos. tenho tido ataques de pânico leves no meio da noite. estou desorientado e não consigo manter o foco em nada. lavei as roupas hoje, a pilha estava gigante."
1601,"Lavei as roupas hoje, a pilha estava gigante. fui mal na prova e isso só piora meu humor. não sinto mais prazer nas coisas que gostava. sinto que sou um fardo para minha família e amigos."
1602,"Consegui avançar muito no projeto de pesquisa. não vejo sentido em continuar tentando. estou sempre preocupado com o que pode dar errado. choveu o dia todo, não consegui sair para a rua."
1603,"O trânsito estava horrível, cheguei atrasado na primeira aula. sinto que sou um fardo para minha família e amigos. não sinto mais prazer nas coisas que gostava. minhas notas refletem meu desinteresse."
1604,"O tcc está travado, não consigo escrever uma linha coerente. sinto que sou um fardo para minha família e amigos. lavei as roupas hoje, a pilha estava gigante. a solidão bateu forte hoje, mesmo estando rodeado de gente."
1605,"Lavei as roupas hoje, a pilha estava gigante. estou sempre preocupado com o que pode dar errado. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. consegui avançar muito no projeto de pesquisa. não sinto mais prazer nas coisas que gostava."
1606,"Organizei minha rotina e a exaustão diminuiu. consegui avançar muito no projeto de pesquisa. choveu o dia todo, não consegui sair para a rua. estou desorientado e não consigo manter o foco em nada. as coisas parecem sob controle."
1607,"Sinto que sou um fardo para minha família e amigos. tenho acumulado muitas faltas, a recuperação será difícil. lavei as roupas hoje, a pilha estava gigante. não consigo parar de pensar no prazo final. sinto que o tempo está correndo e eu estou ficando para trás. tenho tido ataques de pânico leves no meio da noite."
1608,"Choveu o dia todo, não consegui sair para a rua. as preocupações de ontem diminuíram hoje. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. tenho tido ataques de pânico leves no meio da noite. consegui ter um bom tempo de descanso hoje. consegui avançar muito no projeto de pesquisa."
1609,"É um esforço enorme levantar da cama. lavei as roupas hoje, a pilha estava gigante. fui mal na prova e isso só piora meu humor."
1610,"O trânsito estava horrível, cheguei atrasado na primeira aula. tenho acumulado muitas faltas, a recuperação será difícil. sinto que sou um fardo para minha família e amigos."
1611,"Estou desorientado e não consigo manter o foco em nada. não sinto mais prazer nas coisas que gostava. o tcc está travado, não consigo escrever uma linha coerente. comi uma coisa nova no ru, estava razoável."
1612,"Lavei as roupas hoje, a pilha estava gigante. o esforço valeu a pena, senti-me competente. consegui avançar muito no projeto de pesquisa. não estou sentindo aquela pressão de antes."
1613,"O trânsito estava horrível, cheguei atrasado na primeira aula. consegui avançar muito no projeto de pesquisa. consegui me organizar bem para a prova. organizei minha rotina e a exaustão diminuiu."
1614,"As coisas parecem sob controle. minhas notas vieram boas, o esforço valeu a pena!. comi uma coisa nova no ru, estava razoável. organizei minha rotina e a exaustão diminuiu. a faculdade virou uma tortura, o trabalho nunca acaba."
1615,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. as coisas parecem sob controle. me senti produtivo e o trabalho fluiu bem. o trânsito estava horrível, cheguei atrasado na primeira aula. tirei uma nota alta na prova difícil, estou aliviado."
1616,"As coisas parecem sob controle. estou animado com o novo tópico da matéria. me senti produtivo e o trabalho fluiu bem. comi uma coisa nova no ru, estava razoável."
1617,"O esforço valeu a pena, senti-me competente. minhas notas vieram boas, o esforço valeu a pena!. comi uma coisa nova no ru, estava razoável. as preocupações de ontem diminuíram hoje."
1618,"Meu estômago está revirado só de pensar na próxima apresentação. o tcc está travado, não consigo escrever uma linha coerente. durmo mal e acordo com a sensação de não ter descansado. a faculdade virou uma tortura, o trabalho nunca acaba. tudo parece cinzento e sem cor. choveu o dia todo, não consegui sair para a rua. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. sinto que o tempo está correndo e eu estou ficando para trás."
1619,"Choveu o dia todo, não consegui sair para a rua. estou animado com o novo tópico da matéria. não consigo parar de pensar no prazo final."
1620,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. comi uma coisa nova no ru, estava razoável. sinto que o tempo está correndo e eu estou ficando para trás. tenho tido ataques de pânico leves no meio da noite. o tcc está travado, não consigo escrever uma linha coerente. quero largar tudo e sumir para ter paz mental."
1621,"Choveu o dia todo, não consegui sair para a rua. as coisas parecem sob controle. minhas notas vieram boas, o esforço valeu a pena!. organizei minha rotina e a exaustão diminuiu."
1622,"Lavei as roupas hoje, a pilha estava gigante. sinto que sou um fardo para minha família e amigos. a faculdade virou uma tortura, o trabalho nunca acaba. consegui avançar muito no projeto de pesquisa. estou desorientado e não consigo manter o foco em nada."
1623,"Consegui me organizar bem para a prova. minhas notas vieram boas, o esforço valeu a pena!. choveu o dia todo, não consegui sair para a rua. o esforço valeu a pena, senti-me competente."
1624,"Lavei as roupas hoje, a pilha estava gigante. tirei uma nota alta na prova difícil, estou aliviado. as preocupações de ontem diminuíram hoje. consegui ter um bom tempo de descanso hoje."
1625,"Choveu o dia todo, não consegui sair para a rua. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. tirei uma nota alta na prova difícil, estou aliviado. organizei minha rotina e a exaustão diminuiu. não estou sentindo aquela pressão de antes. não consigo parar de pensar no prazo final."
1626,"É um esforço enorme levantar da cama. tirei uma nota alta na prova difícil, estou aliviado. tudo parece cinzento e sem cor. o trânsito estava horrível, cheguei atrasado na primeira aula."
1627,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. choveu o dia todo, não consegui sair para a rua. meu estômago está revirado só de pensar na próxima apresentação. não vejo sentido em continuar tentando. o tcc está travado, não consigo escrever uma linha coerente. tenho tido ataques de pânico leves no meio da noite."
1628,"Minhas notas refletem meu desinteresse. estou exausto. o corpo dói e a mente está lenta. durmo mal e acordo com a sensação de não ter descansado. as coisas parecem sob controle. choveu o dia todo, não consegui sair para a rua. sinto que o tempo está correndo e eu estou ficando para trás. organizei minha rotina e a exaustão diminuiu. meu estômago está revirado só de pensar na próxima apresentação."
1629,"Não estou sentindo aquela pressão de antes. organizei minha rotina e a exaustão diminuiu. estou animado com o novo tópico da matéria. lavei as roupas hoje, a pilha estava gigante."
1630,"Sinto que o tempo está correndo e eu estou ficando para trás. lavei as roupas hoje, a pilha estava gigante. estou com medo de ser reprovado em duas matérias. minha cabeça não desliga, repasso tudo mil vezes antes de dormir."
1631,"Minhas notas vieram boas, o esforço valeu a pena!. a solidão bateu forte hoje, mesmo estando rodeado de gente. lavei as roupas hoje, a pilha estava gigante. não sinto mais prazer nas coisas que gostava."
1632,"Minhas notas vieram boas, o esforço valeu a pena!. lavei as roupas hoje, a pilha estava gigante. consegui me organizar bem para a prova. me senti produtivo e o trabalho fluiu bem."
1633,"Sinto que o tempo está correndo e eu estou ficando para trás. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. sinto que sou um fardo para minha família e amigos. o trânsito estava horrível, cheguei atrasado na primeira aula. fui mal na prova e isso só piora meu humor. estou sempre preocupado com o que pode dar errado. é um esforço enorme levantar da cama."
1634,"Minhas notas refletem meu desinteresse. não sinto mais prazer nas coisas que gostava. comi uma coisa nova no ru, estava razoável. sinto que o tempo está correndo e eu estou ficando para trás."
1635,"O trânsito estava horrível, cheguei atrasado na primeira aula. estou com medo de ser reprovado em duas matérias."
1636,"Consegui avançar muito no projeto de pesquisa. não estou sentindo aquela pressão de antes. organizei minha rotina e a exaustão diminuiu. choveu o dia todo, não consegui sair para a rua."
1637,"A solidão bateu forte hoje, mesmo estando rodeado de gente. é um esforço enorme levantar da cama. fui mal na prova e isso só piora meu humor. o trânsito estava horrível, cheguei atrasado na primeira aula."
1638,"Tenho acumulado muitas faltas, a recuperação será difícil. meu estômago está revirado só de pensar na próxima apresentação. comi uma coisa nova no ru, estava razoável. sinto que o tempo está correndo e eu estou ficando para trás. sinto que sou um fardo para minha família e amigos. não vejo sentido em continuar tentando. estou sempre preocupado com o que pode dar errado."
1639,"O trânsito estava horrível, cheguei atrasado na primeira aula. organizei minha rotina e a exaustão diminuiu. as coisas parecem sob controle. minhas notas vieram boas, o esforço valeu a pena!."
1640,"Consegui me organizar bem para a prova. o esforço valeu a pena, senti-me competente. choveu o dia todo, não consegui sair para a rua. consegui avançar muito no projeto de pesquisa."
1641,"Estou animado com o novo tópico da matéria. não estou sentindo aquela pressão de antes. choveu o dia todo, não consegui sair para a rua. o esforço valeu a pena, senti-me competente."
1642,"Lavei as roupas hoje, a pilha estava gigante. organizei minha rotina e a exaustão diminuiu. tirei uma nota alta na prova difícil, estou aliviado. meu estômago está revirado só de pensar na próxima apresentação. não consigo parar de pensar no prazo final. consegui me organizar bem para a prova."
1643,"Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. estou animado com o novo tópico da matéria. comi uma coisa nova no ru, estava razoável. não consigo parar de pensar no prazo final. as preocupações de ontem diminuíram hoje. sinto que o tempo está correndo e eu estou ficando para trás. consegui ter um bom tempo de descanso hoje."
